timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2020-01-07 10:17:43.26	1061923555	start_recording
2020-01-07 10:18:07.114	1061947658	True	7	940.9985	579.9321	940.2828	588.358	20.3894	981.2101	620.6405	964.1791	614.6024	19.3393	0.3348	0.5776	900.787	539.2238	922.5733	562.5162	21.4395	0.5586	0.5781
2020-01-07 10:18:07.131	1061947675	True	7	929.4508	591.803	940.4618	588.4741	20.82655	950.0601	600.7551	963.6484	613.7177	19.9424	0.3346	0.5774	908.8414	582.851	921.675	563.3159	21.7107	0.5587	0.5787
2020-01-07 10:18:07.147	1061947691	True	7	927.0269	594.4108	940.8253	588.8369	20.95215	957.3934	607.4517	963.5043	613.2192	19.8711	0.3346	0.5776	896.6605	581.3699	920.113	564.0641	22.0332	0.5585	0.5787
2020-01-07 10:18:07.164	1061947708	True	7	943.9917	569.074	940.7163	588.5776	20.55565	952.5281	586.9105	963.0751	611.5979	19.7179	0.3346	0.5773	935.4553	551.2374	920.7197	563.1771	21.3934	0.5589	0.5783
2020-01-07 10:18:07.180	1061947724	True	7	955.7841	588.6443	941.0136	588.717	20.3802	966.5093	601.6379	963.4008	610.8142	19.4767	0.3347	0.5775	945.0588	575.6507	921.8768	563.6689	21.2837	0.5589	0.5786
2020-01-07 10:18:07.197	1061947741	True	7	951.6539	577.9037	941.0301	588.4614	20.2239	976.212	604.7239	964.2457	610.2341	19.3183	0.3347	0.5776	927.0958	551.0834	922.0563	562.8303	21.1295	0.5587	0.5783
2020-01-07 10:18:07.214	1061947758	True	7	928.2369	584.6881	941.0558	588.2457	20.29405	946.1873	610.2042	963.414	609.9866	20.3834	0.3344	0.5777	910.2866	559.1721	921.3179	562.4688	20.2047	0.5585	0.5784
2020-01-07 10:18:07.230	1061947774	True	7	962.2879	584.6587	941.3213	588.2186	20.21765	976.7532	608.4139	964.2556	609.6714	20.0007	0.3346	0.5778	947.8226	560.9036	922.6728	562.2307	20.4346	0.5588	0.5784
2020-01-07 10:18:07.247	1061947791	True	7	948.0847	598.7258	941.4449	588.0437	20.5606	973.2551	622.0316	964.8839	610.1453	20.2317	0.3345	0.578	922.9144	575.4201	922.66	562.8257	20.8895	0.5585	0.5786
2020-01-07 10:18:07.264	1061947808	True	7	915.1616	590.7843	941.7192	588.1394	20.19395	941.6188	614.77	963.74	610.2451	19.9256	0.3341	0.5779	888.7045	566.7987	920.7582	562.9665	20.4623	0.5581	0.5785
2020-01-07 10:18:07.281	1061947825	True	7	946.825	577.9915	942.0469	588.277	20.862	958.6537	623.7615	963.52	610.8654	20.9109	0.3342	0.5779	934.9962	532.2216	921.4347	561.2117	20.8131	0.5584	0.5779
2020-01-07 10:18:07.297	1061947841	True	7	927.9869	578.5242	942.5925	588.6834	20.03145	974.1635	616.8239	964.1501	611.1241	19.9393	0.3344	0.5779	881.8104	540.2245	919.1803	559.9211	20.1236	0.558	0.5781
2020-01-07 10:18:07.314	1061947858	True	7	933.8719	569.5292	942.0774	587.8885	20.29365	955.136	578.3906	963.7109	609.2717	20.4149	0.3343	0.5774	912.6077	560.6677	918.6519	559.7915	20.1724	0.5582	0.5783
2020-01-07 10:18:07.330	1061947874	True	7	944.8069	599.5232	941.6453	587.1813	20.28685	954.7163	654.0784	963.2374	611.6301	20.4605	0.3343	0.5782	934.8975	544.9681	919.3807	558.8174	20.1132	0.5586	0.5781
2020-01-07 10:18:07.347	1061947891	True	7	930.6312	574.8058	941.2459	586.5362	20.1822	945.7148	587.67	962.2598	610.3259	20.1756	0.3343	0.5774	915.5476	561.9415	919.0566	558.8094	20.1888	0.5584	0.5783
2020-01-07 10:18:07.364	1061947908	True	7	941.9213	577.4286	941.2014	586.3008	20.52515	946.8344	604.4479	961.3396	609.9608	20.5052	0.3342	0.5775	937.0081	550.4092	919.9417	558.1902	20.5451	0.5586	0.5781
2020-01-07 10:18:07.380	1061947924	True	7	926.6881	589.1636	941.2628	586.2798	20.3383	952.6111	618.7285	960.7409	610.3981	20.9113	0.3343	0.5776	900.7651	559.5988	918.8322	558.1038	19.7653	0.5583	0.5782
2020-01-07 10:18:07.397	1061947941	True	7	921.3707	583.5522	941.5709	586.6229	20.2675	959.6511	605.3534	960.541	610.1066	21.0168	0.3344	0.5775	883.0903	561.7512	916.7573	558.1631	19.5182	0.5581	0.5782
2020-01-07 10:18:07.414	1061947958	True	7	920.9387	580.3787	940.2446	585.0059	20.58215	907.5922	594.4198	957.4683	609.2179	20.8659	0.3339	0.5773	934.2853	566.3375	917.5374	558.4968	20.2984	0.5585	0.5783
2020-01-07 10:18:07.430	1061947974	True	7	939.2515	552.6456	941.1579	586.1494	19.9509	970.485	589.1119	957.9009	608.0408	20.3701	0.3344	0.5773	908.0178	516.1794	916.889	556.0738	19.5317	0.5584	0.5777
2020-01-07 10:18:07.447	1061947991	True	7	951.5608	575.6835	939.7167	584.3674	20.282	1011.3282	611.1739	960.6248	608.0997	20.08	0.3348	0.5776	891.7934	540.1931	915.3575	555.0013	20.484	0.5582	0.578
2020-01-07 10:18:07.464	1061948008	True	7	939.3098	592.9779	939.4868	584.0443	20.43095	952.7422	620.1877	960.1192	608.674	20.506	0.3343	0.5776	925.8774	565.7681	915.7397	555.3735	20.3559	0.5586	0.5783
2020-01-07 10:18:07.480	1061948024	True	7	927.6083	589.535	939.4744	584.0424	20.29055	955.6786	601.206	959.7922	608.2112	20.3488	0.3344	0.5773	899.5379	577.864	914.6902	556.4468	20.2323	0.5584	0.5785
2020-01-07 10:18:07.497	1061948041	True	7	916.8751	564.1975	939.2258	583.7978	20.42915	935.9133	591.6111	958.3848	607.2234	20.6943	0.3343	0.5772	897.837	536.7838	913.5685	555.264	20.164	0.5584	0.5779
2020-01-07 10:18:07.513	1061948057	True	7	920.8412	594.3787	939.2088	583.9142	20.39195	946.3138	607.3472	957.5696	607.1187	20.3129	0.3344	0.5773	895.3685	581.4102	912.3417	556.574	20.471	0.5585	0.5785
2020-01-07 10:18:07.530	1061948074	True	7	953.6081	561.4205	939.1396	583.8636	20.4896	974.4352	594.542	958.335	606.3187	20.7202	0.3346	0.5771	932.7809	528.299	913.2196	554.9606	20.259	0.5588	0.5778
2020-01-07 10:18:07.547	1061948091	True	7	926.7112	597.0201	938.4645	583.1854	20.74035	930.3222	628.2471	956.6772	607.4057	19.8125	0.3343	0.5776	923.1002	565.7932	913.5912	555.4416	21.6682	0.5588	0.5783
2020-01-07 10:18:07.563	1061948107	True	7	937.2725	611.1973	938.5541	583.5057	20.6223	961.0385	623.0542	956.7447	608.2166	19.3921	0.3345	0.5775	913.5064	599.3405	913.4581	557.8015	21.8525	0.5586	0.5788
2020-01-07 10:18:07.580	1061948124	True	7	983.5902	582.3857	939.5064	584.8474	21.221	966.6668	621.9166	957.1509	608.9737	19.0241	0.3345	0.5775	1000.5135	542.855	918.1699	557.0379	23.4179	0.5594	0.5779
2020-01-07 10:18:07.597	1061948141	True	7	949.9601	598.2794	939.5981	585.0223	20.76575	975.8846	600.0847	958.0868	608.5231	19.6041	0.3346	0.5773	924.0356	596.474	918.6537	559.2488	21.9274	0.5587	0.5787
2020-01-07 10:18:07.613	1061948157	True	7	944.8256	609.7128	939.9649	585.5631	20.4891	969.6665	614.0976	958.6929	608.8462	19.2949	0.3345	0.5775	919.9846	605.3279	918.9005	561.9498	21.6833	0.5585	0.5788
2020-01-07 10:18:07.630	1061948174	True	7	922.7856	596.5619	940.3575	586.1812	21.0605	969.5692	617.6996	959.3052	609.3705	19.7132	0.3345	0.5775	876.002	575.4241	916.7028	562.9731	22.4078	0.5582	0.5785
2020-01-07 10:18:07.647	1061948191	True	7	927.6456	574.7227	940.1783	586.1789	20.7538	941.2879	603.0884	958.3542	609.0837	20.1882	0.3342	0.5773	914.0034	546.3571	916.603	562.3605	21.3194	0.5585	0.578
2020-01-07 10:18:07.663	1061948207	True	7	942.6906	586.4279	939.9076	586.0754	20.27625	999.4224	612.5009	960.6323	609.317	19.3158	0.3347	0.5774	885.9587	560.3549	914.9478	562.4974	21.2367	0.5583	0.5782
2020-01-07 10:18:07.680	1061948224	True	7	934.3419	585.7114	939.7761	586.1237	20.3991	956.6334	622.4484	960.5352	610.0972	19.7612	0.3343	0.5775	912.0504	548.9745	914.7415	561.9734	21.037	0.5585	0.5779
2020-01-07 10:18:07.696	1061948240	True	7	967.7717	586.2682	940.2059	586.6875	20.2593	969.4568	611.6699	961.1423	610.273	19.3848	0.3346	0.5774	966.0867	560.8666	917.535	562.0865	21.1338	0.5591	0.5782
2020-01-07 10:18:07.713	1061948257	True	7	1054.0897	633.4901	940.321	586.7635	20.5867	1065.9189	660.3572	967.0862	613.1387	19.4908	0.336	0.5781	1042.2605	606.6229	924.5515	564.7096	21.6826	0.5603	0.579
2020-01-07 10:18:07.730	1061948274	True	7	1079.0013	623.4581	942.7079	587.12	21.10075	1088.7467	637.5967	974.2701	614.7286	19.2403	0.3364	0.5779	1069.256	609.3196	933.0324	567.4547	22.9612	0.5607	0.579
2020-01-07 10:18:07.746	1061948290	True	7	1088.299	604.0463	949.0398	588.2138	20.4768	1095.6537	620.2261	981.7747	615.3248	18.8604	0.3365	0.5776	1080.9442	587.8665	1080.9442	587.8665	22.0932	0.5608	0.5787
2020-01-07 10:18:07.763	1061948307	True	7	1093.8081	629.2484	956.295	588.2662	20.4466	1116.304	671.8646	1116.304	671.8646	19.4251	0.3367	0.5783	1071.3124	586.6323	1071.3124	586.6323	21.4681	0.5608	0.5788
2020-01-07 10:18:07.780	1061948324	True	7	1077.5249	638.2098	964.0639	591.3101	20.41935	1089.4055	664.9939	1089.4055	664.9939	19.3534	0.3365	0.5782	1065.6443	611.4258	1068.4747	599.0449	21.4853	0.5607	0.5791
2020-01-07 10:18:07.796	1061948340	True	7	1071.1077	606.2273	971.4803	593.216	20.528	1089.651	615.9102	1089.5284	640.4208	19.8447	0.3365	0.5777	1052.5645	596.5444	1063.1439	598.2289	21.2113	0.5607	0.5789
2020-01-07 10:18:07.813	1061948357	True	7	1069.7218	617.2263	978.494	594.8016	20.4097	1102.964	638.8035	1094.0262	639.8377	19.915	0.3366	0.5778	1036.4796	595.6492	1056.3945	597.5906	20.9044	0.5607	0.5789
2020-01-07 10:18:07.830	1061948374	True	7	1071.8513	629.5979	985.2872	596.4579	20.87265	1074.3148	655.5643	1089.0717	643.7714	19.933	0.3364	0.578	1069.3877	603.6316	1058.9731	598.8232	21.8123	0.5609	0.5789
2020-01-07 10:18:07.846	1061948390	True	7	1069.3401	614.7334	992.0204	598.2133	20.1143	1117.7639	627.1687	1094.8816	640.3981	19.1282	0.3368	0.5777	1020.9164	602.298	1052.4548	599.4309	21.1004	0.5606	0.579
2020-01-07 10:18:07.863	1061948407	True	7	1075.6833	613.825	998.9489	600.3805	20.57445	1090.4821	660.2386	1094.1663	643.7525	19.5004	0.3366	0.5779	1060.8848	567.4114	1053.6066	594.7238	21.6485	0.561	0.5785
2020-01-07 10:18:07.880	1061948424	True	7	1064.637	616.544	1005.0469	601.8538	20.61215	1076.196	645.1223	1091.5358	643.966	19.4861	0.3365	0.5777	1053.078	587.9657	1053.4736	593.7958	21.7382	0.561	0.5787
2020-01-07 10:18:07.896	1061948440	True	7	1083.759	612.203	1011.1434	603.4841	20.35485	1102.9188	648.3143	1093.0066	644.5467	19.3136	0.3368	0.5778	1064.5992	576.0917	1054.7249	591.6606	21.3961	0.5611	0.5786
2020-01-07 10:18:07.913	1061948457	True	7	1088.5383	600.9512	1016.6497	604.4135	20.2422	1121.7206	631.5217	1096.3906	643.036	19.2887	0.337	0.5776	1055.3561	570.3807	1054.7664	589.2921	21.1957	0.5611	0.5785
2020-01-07 10:18:07.930	1061948474	True	7	1075.3826	624.0062	1022.2856	605.8346	21.04605	1105.5179	630.2033	1097.4374	641.6504	19.4561	0.3369	0.5776	1045.2473	617.8092	1053.802	591.9944	22.636	0.561	0.5792
2020-01-07 10:18:07.946	1061948490	True	7	1060.499	614.0828	1027.6766	607.2844	20.46395	1096.5421	624.3629	1097.4291	639.9026	19.7795	0.3368	0.5776	1024.4558	603.8027	1051.0531	593.0361	21.1484	0.5608	0.579
2020-01-07 10:18:07.963	1061948507	True	7	1078.6663	634.3713	1032.2131	608.1912	20.8063	1118.2969	661.5875	1099.427	641.8349	19.6833	0.3369	0.5781	1039.0356	607.1552	1049.9098	594.2447	21.9293	0.5609	0.5791
2020-01-07 10:18:07.980	1061948524	True	7	1063.7627	634.2406	1036.3737	609.088	20.42865	1083.3907	663.615	1098.1464	643.7094	19.1908	0.3366	0.5781	1044.1346	604.8661	1049.3162	595.1356	21.6665	0.5609	0.579
2020-01-07 10:18:07.996	1061948540	True	7	1079.1501	614.4379	1040.7056	610.3669	20.24005	1105.7643	654.443	1098.8372	644.6271	19.1058	0.3368	0.5779	1052.5361	574.4327	1049.4457	593.559	21.3743	0.561	0.5786
2020-01-07 10:18:08.013	1061948557	True	7	1080.9824	618.3022	1044.4415	611.2526	21.07195	1098.3988	623.4346	1098.8794	643.0278	20.0593	0.3367	0.5777	1063.566	613.1698	1050.3993	595.0216	22.0846	0.5611	0.5791
2020-01-07 10:18:08.029	1061948573	True	7	1061.4653	590.5726	1049.2701	613.3895	20.8517	1097.4159	627.2126	1098.838	641.8479	19.7424	0.3367	0.5777	1025.5149	553.9326	1048.5431	592.0988	21.961	0.5608	0.5783
2020-01-07 10:18:08.046	1061948590	True	7	1091.3448	605.6992	1052.943	614.5185	20.4567	1101.5396	632.7914	1099.0913	641.1616	19.1489	0.3368	0.5777	1081.1501	578.6071	1050.7015	591.0975	21.7645	0.5613	0.5786
2020-01-07 10:18:08.063	1061948607	True	7	1071.5071	645.5679	1055.6227	614.9702	20.7298	1096.4869	672.53	1098.9688	643.2958	19.5036	0.3368	0.5781	1046.5273	618.6058	1050.3944	592.8685	21.956	0.5611	0.5792
2020-01-07 10:18:08.079	1061948623	True	7	1061.3025	615.4788	1057.8022	615.1467	20.61195	1071.7817	646.6053	1097.1754	643.5471	19.4196	0.3367	0.5779	1050.8231	584.3522	1050.3925	592.2917	21.8043	0.5612	0.5787
2020-01-07 10:18:08.096	1061948640	True	7	1056.3127	609.8676	1060.0327	615.6457	20.4907	1081.0131	631.2938	1096.0833	642.7747	19.1915	0.3368	0.5777	1031.6123	588.4413	1049.1599	592.0085	21.7899	0.561	0.5788
2020-01-07 10:18:08.113	1061948657	True	7	1066.3685	614.9833	1061.6604	615.6865	20.1354	1065.9568	653.3738	1094.0743	643.4589	18.8507	0.3368	0.578	1066.7803	576.5928	1050.2031	590.9942	21.4201	0.5614	0.5788
2020-01-07 10:18:08.129	1061948673	True	7	1085.3806	600.7501	1063.4497	616.0349	20.5178	1123.9358	645.8384	1095.8104	643.6382	19.1164	0.3373	0.5781	1046.8256	555.6618	1049.9785	588.7276	21.9192	0.5613	0.5787
2020-01-07 10:18:08.146	1061948690	True	7	1056.4348	635.7639	1064.4528	615.7541	20.22835	1070.9882	670.6894	1094.2102	645.347	19.0743	0.3369	0.5785	1041.8816	600.8384	1049.4648	589.2981	21.3824	0.5613	0.5793
2020-01-07 10:18:08.163	1061948707	True	7	1083.5757	613.7874	1065.703	615.9276	20.33015	1103.1898	630.9623	1094.6311	644.5741	19.2532	0.3371	0.5781	1063.9614	596.6124	1050.2979	589.6119	21.4071	0.5614	0.5793
2020-01-07 10:18:08.179	1061948723	True	7	1072.6836	601.3546	1066.842	616.0908	20.15265	1106.2437	627.5024	1095.2323	643.6083	19.0845	0.3372	0.5781	1039.1234	575.2068	1049.64	588.6592	21.2208	0.5612	0.5792
2020-01-07 10:18:08.196	1061948740	True	7	1060.7964	618.2454	1067.6239	616.0358	19.97125	1078.9878	633.5255	1094.208	643.0201	19.0871	0.3369	0.5782	1042.6051	602.9653	1049.2042	589.3705	20.8554	0.5612	0.5795
2020-01-07 10:18:08.213	1061948757	True	7	1067.3517	621.0713	1068.3787	616.1227	20.67745	1083.2565	626.8267	1093.4652	642.0496	20.4818	0.337	0.578	1051.4469	615.3159	1049.2963	590.8003	20.8731	0.5613	0.5796
2020-01-07 10:18:08.229	1061948773	True	7	1049.322	603.9603	1070.2156	617.5502	20.2504	1085.8583	621.0597	1092.8999	640.7637	20.1965	0.3369	0.5779	1012.7857	586.8608	1047.1588	590.5717	20.3043	0.561	0.5793
2020-01-07 10:18:08.246	1061948790	True	7	1089.9492	599.8956	1071.0289	617.8472	20.55985	1087.7756	607.1486	1092.4685	638.7017	19.9998	0.337	0.5778	1092.1228	592.6427	1049.6116	590.6832	21.1199	0.5617	0.5794
2020-01-07 10:18:08.263	1061948807	True	7	1070.1008	619.6669	1071.6519	618.0104	20.2045	1111.48	617.5802	1093.4187	637.28	19.9565	0.3372	0.578	1028.7216	621.7535	1048.4259	592.4584	20.4525	0.5611	0.5798
2020-01-07 10:18:08.279	1061948823	True	7	1065.4556	617.5783	1072.0232	618.0098	20.0521	1089.9551	619.7346	1093.1444	636.0195	20.1438	0.3369	0.578	1040.9561	615.4221	1047.9517	593.8563	19.9604	0.5611	0.5798
2020-01-07 10:18:08.296	1061948840	True	7	1065.3411	595.1984	1072.1783	617.8171	19.9084	1085.8467	613.2935	1092.652	634.433	20.2247	0.3368	0.578	1044.8356	577.1031	1047.7083	593.0679	19.5921	0.5611	0.5793
2020-01-07 10:18:08.313	1061948857	True	7	1058.7012	628.8666	1070.9839	616.4182	20.1117	1092.6165	691.8036	1092.5598	637.3307	20.5402	0.3368	0.5791	1024.7858	565.9295	1046.3462	591.646	19.6832	0.5609	0.5793
2020-01-07 10:18:08.329	1061948873	True	7	1061.3379	606.9976	1071.0576	616.3187	19.7738	1088.2119	625.3145	1092.2339	636.4921	19.54	0.3367	0.5785	1034.464	588.6805	1045.5472	591.5049	20.0076	0.5609	0.5797
2020-01-07 10:18:08.346	1061948890	True	7	1050.5625	600.6195	1070.6776	615.8281	20.48465	1064.1205	623.6636	1090.5706	635.5899	20.51	0.3365	0.5786	1037.0045	577.5754	1044.9117	590.7402	20.4593	0.5609	0.5796
2020-01-07 10:18:08.362	1061948906	True	7	1069.9153	593.0095	1070.5955	615.5923	20.1888	1107.7434	618.7484	1091.3768	634.444	20.1649	0.3368	0.5786	1032.087	567.2705	1044.0226	589.4023	20.2127	0.5608	0.5795
2020-01-07 10:18:08.379	1061948923	True	7	1052.646	600.8226	1070.8182	615.6733	20.0221	1087.3936	628.4083	1091.0598	633.8736	20.0051	0.3366	0.5789	1017.8985	573.2368	1042.3669	588.4067	20.0391	0.5607	0.5796
2020-01-07 10:18:08.396	1061948940	True	7	1058.0706	609.9866	1070.4254	615.2209	20.09985	1077.1198	629.4045	1090.1859	633.3935	19.8545	0.3366	0.579	1039.0214	590.5687	1041.9204	588.3901	20.3452	0.5608	0.58
2020-01-07 10:18:08.413	1061948957	True	7	1069.1947	590.0215	1070.0923	614.7671	20.3363	1079.1342	607.7136	1089.4442	631.7393	20.3137	0.3366	0.5789	1059.2552	572.3294	1042.6327	587.3704	20.3589	0.561	0.5798
2020-01-07 10:18:08.429	1061948973	True	7	1046.3793	613.3782	1068.5289	613.162	20.4631	1041.0973	630.7559	1086.6064	631.4082	20.4544	0.3362	0.5791	1051.6613	596.0004	1042.9507	587.6841	20.4718	0.5609	0.5802
2020-01-07 10:18:08.446	1061948990	True	7	1059.9274	588.7191	1069.4296	613.9649	20.07815	1104.3798	625.2489	1087.3209	630.8102	20.1985	0.3368	0.5791	1015.4749	552.1894	1041.2816	585.579	19.9578	0.5606	0.5797
2020-01-07 10:18:08.462	1061949006	True	7	1037.8173	603.4764	1067.7764	612.2275	20.76075	1033.5116	633.4337	1084.1265	630.7067	21.088	0.3362	0.5791	1042.1229	573.5193	1041.1222	584.6813	20.4335	0.5608	0.5798
2020-01-07 10:18:08.479	1061949023	True	7	1046.1041	601.0067	1067.406	611.8998	20.02005	1076.6992	613.0632	1083.3694	629.5093	20.146	0.3366	0.5789	1015.509	588.9501	1039.5142	584.6683	19.8941	0.5606	0.5801
2020-01-07 10:18:08.496	1061949040	True	7	1063.9698	636.09	1065.7794	610.2589	20.10515	1056.0289	666.0352	1081.509	631.2908	20.0415	0.3364	0.5795	1071.9108	606.1449	1041.0695	585.6381	20.1688	0.5611	0.5802
2020-01-07 10:18:08.512	1061949056	True	7	1058.4833	587.3801	1065.7876	610.4147	20.14825	1095.0925	621.4423	1081.8645	630.6298	20.5275	0.3368	0.579	1021.874	553.3181	1039.8768	583.7015	19.769	0.5608	0.5797
2020-01-07 10:18:08.529	1061949073	True	7	1069.6041	586.3942	1065.5981	610.2748	20.1643	1082.9413	616.4266	1081.5944	629.7174	20.1277	0.3367	0.5789	1056.267	556.3618	1040.6191	581.9611	20.2009	0.5611	0.5797
2020-01-07 10:18:08.546	1061949090	True	7	1038.4135	608.4394	1066.2723	611.1451	19.65495	1080.5742	626.6948	1081.2389	629.4026	19.4273	0.3366	0.5791	996.2527	590.184	1038.0577	582.1307	19.8826	0.5605	0.5802
2020-01-07 10:18:08.563	1061949107	True	7	1055.0879	604.8084	1065.8036	610.7766	19.4889	1084.5142	615.7143	1081.1455	628.5067	18.9778	0.3367	0.579	1025.6615	593.9025	1037.1553	582.5424	20.0	0.5608	0.5803
2020-01-07 10:18:08.579	1061949123	True	7	1082.8022	597.0687	1065.3611	610.3379	19.22925	1108.1464	621.736	1082.4048	627.9722	18.9921	0.3369	0.579	1057.458	572.4016	1038.0487	581.7943	19.4664	0.5611	0.58
2020-01-07 10:18:08.596	1061949140	True	7	1072.399	613.4009	1064.7733	609.7398	19.42665	1107.4889	642.0858	1083.6619	628.5939	18.7487	0.3369	0.5793	1037.3092	584.7161	1037.8556	581.7601	20.1046	0.5609	0.5802
2020-01-07 10:18:08.613	1061949157	True	7	1067.5566	618.5736	1064.3418	609.3168	19.40305	1092.1306	642.3074	1084.0936	629.2526	19.4208	0.3368	0.5793	1042.9825	594.8397	1038.0009	582.3174	19.3853	0.561	0.5803
2020-01-07 10:18:08.629	1061949173	True	7	1081.3271	607.8243	1063.6631	608.5848	19.9259	1126.9269	646.0786	1086.4712	630.1364	19.4705	0.337	0.5794	1035.7275	569.57	1037.7684	581.4987	20.3813	0.5609	0.58
2020-01-07 10:18:08.646	1061949190	True	7	1081.7434	613.0311	1063.5515	608.3748	19.32985	1104.0989	630.945	1087.5908	630.1974	18.7506	0.3369	0.5793	1059.3879	595.1173	1038.8698	582.1223	19.9091	0.5611	0.5803
2020-01-07 10:18:08.662	1061949206	True	7	1066.3586	637.5148	1062.0381	606.8299	19.4878	1095.1145	676.8032	1088.2069	632.8052	19.1529	0.3368	0.5798	1037.6029	598.2263	1038.7806	582.9409	19.8227	0.5609	0.5805
2020-01-07 10:18:08.679	1061949223	True	7	1080.514	630.9677	1062.3911	607.1565	20.031	1111.9987	634.3106	1089.7498	633.0548	19.6983	0.3369	0.5795	1049.0294	627.6248	1039.3346	585.4043	20.3637	0.5609	0.5809
2020-01-07 10:18:08.695	1061949239	True	7	1078.3934	596.1179	1062.2709	606.959	19.4277	1109.5096	616.8299	1091.1318	632.3273	19.0755	0.3368	0.5793	1047.2772	575.406	1039.8026	584.9789	19.7799	0.5609	0.5802
2020-01-07 10:18:08.712	1061949256	True	7	1063.085	603.688	1062.5643	607.1391	20.0674	1095.0286	648.2948	1091.6857	633.3298	19.3958	0.3367	0.5798	1031.1412	559.0811	1039.3765	583.6487	20.739	0.5608	0.5801
2020-01-07 10:18:08.729	1061949273	True	7	1088.325	604.2292	1062.1344	606.5766	20.00235	1132.2356	623.9977	1094.2693	632.9742	19.5972	0.3369	0.5796	1044.4143	584.4608	1039.6877	583.7239	20.4075	0.5608	0.5806
2020-01-07 10:18:08.746	1061949290	True	7	1057.1066	609.2677	1062.6177	606.8549	20.1146	1092.7286	630.1448	1094.618	632.9443	19.6684	0.3366	0.5797	1021.4844	588.3906	1038.728	584.0189	20.5608	0.5606	0.5807
2020-01-07 10:18:08.762	1061949306	True	7	1065.9294	628.6968	1062.2478	606.4373	20.08775	1091.546	665.2155	1094.8513	634.8452	19.5194	0.3366	0.5801	1040.3129	592.1782	1038.8131	584.5236	20.6561	0.5607	0.5807
2020-01-07 10:18:08.779	1061949323	True	7	1046.1155	616.3693	1062.8743	606.9838	19.93025	1086.9785	643.7173	1094.7836	635.5355	19.6527	0.3366	0.5798	1005.2526	589.0213	1036.9576	584.8455	20.2078	0.5605	0.5807
2020-01-07 10:18:08.795	1061949339	True	7	1070.427	620.2542	1062.7799	606.9266	20.1843	1107.3745	649.1828	1095.7993	636.5037	20.0098	0.3368	0.5799	1033.4796	591.3255	1036.6738	585.2897	20.3588	0.5607	0.5807
2020-01-07 10:18:08.812	1061949356	True	7	1078.6937	625.0011	1062.4733	606.6768	20.78485	1099.7661	672.171	1096.343	638.7149	20.4333	0.3368	0.5801	1057.6213	577.8312	1037.7368	584.9766	21.1364	0.561	0.5806
2020-01-07 10:18:08.829	1061949373	True	7	1022.6604	598.5724	1060.9781	605.4821	20.03015	1040.9862	598.5654	1093.582	636.8111	19.4491	0.3361	0.5791	1004.3346	598.5795	1035.8534	585.8033	20.6112	0.5602	0.5806
2020-01-07 10:18:08.845	1061949389	True	7	995.4755	594.0332	1059.3346	604.2648	20.28505	1004.3896	615.4429	1088.751	635.8091	19.9388	0.3356	0.5793	986.5612	572.6236	1032.9932	585.1824	20.6313	0.5597	0.5801
2020-01-07 10:18:08.862	1061949406	True	7	998.3895	622.2343	1057.59	603.1248	20.5727	997.4683	640.8884	1083.5194	636.1946	20.0809	0.3356	0.5796	999.3108	603.5801	1030.8596	586.2624	21.0645	0.5599	0.5807
2020-01-07 10:18:08.879	1061949423	True	7	982.6125	582.9622	1055.7131	601.959	21.74965	978.6431	596.5574	1077.2566	634.1003	21.1244	0.3354	0.5791	986.582	569.3669	1028.0565	585.4383	22.3749	0.5599	0.5803
2020-01-07 10:18:08.895	1061949439	True	7	976.2021	582.7329	1053.6392	600.8476	21.5892	991.0248	572.0704	1071.724	630.6331	21.139	0.3356	0.5788	961.3796	593.3954	1023.8965	585.9307	22.0394	0.5597	0.5807
2020-01-07 10:18:08.912	1061949456	True	7	990.8207	593.8866	1052.6896	600.9345	21.6984	995.661	625.5627	1066.5254	630.1293	21.5441	0.3356	0.5793	985.9803	562.2105	1021.1636	584.6807	21.8527	0.56	0.5802
2020-01-07 10:18:08.928	1061949472	True	7	966.3578	579.3455	1050.3669	599.7589	21.30465	959.2237	592.3038	1059.4143	627.7977	21.3699	0.3353	0.5788	973.492	566.3872	1017.815	583.657	21.2394	0.5599	0.5802
2020-01-07 10:18:08.945	1061949489	True	7	972.8323	631.3926	1050.0659	601.0121	22.1539	975.9195	618.1567	1053.3632	626.9225	21.5063	0.3355	0.5791	969.745	644.6285	1014.3487	586.9687	22.8015	0.5599	0.5812
2020-01-07 10:18:08.962	1061949506	True	7	999.5032	604.2163	1048.7465	601.3379	21.72285	1019.3334	586.5602	1049.8873	624.3254	21.2107	0.3358	0.5788	979.673	621.8724	1011.5331	589.0135	22.235	0.5599	0.5809
2020-01-07 10:18:08.978	1061949522	True	7	994.9954	568.528	1048.1536	602.4064	21.49065	1009.0765	602.1093	1046.0262	622.632	20.8584	0.3357	0.579	980.9142	534.9466	1008.9033	586.2223	22.1229	0.56	0.5798
2020-01-07 10:18:08.995	1061949539	True	7	970.7643	578.799	1046.9194	602.9754	21.9324	985.0844	604.3131	1041.0399	621.1109	21.8352	0.3354	0.5791	956.4441	553.2848	1005.0402	584.4276	22.0296	0.5597	0.58
